dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.864748,tcp,http,SH,107,0,13459.0,0.0,123.73546975535068,0,0,124512.57476166468,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,20,20,20,20,1,20,0,0,20,21,1,0,Fuzzers,1
0.449877,tcp,http,SH,51,0,6133.0,0.0,113.36431958068538,0,0,109060.92109621072,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,120,0,42.0,0.0,21,21,21,21,1,21,0,0,21,22,1,0,Fuzzers,1
0.700443,tcp,http,SH,105,0,13469.0,0.0,149.9051314668003,0,0,153834.07357914918,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,128,0,100.0,0.0,22,22,22,22,1,22,0,0,22,23,1,0,Fuzzers,1
0.732811,tcp,http,SH,106,0,13509.0,0.0,144.64848371544642,0,0,147475.9521895823,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,23,23,23,23,1,23,0,0,23,24,1,0,Fuzzers,1
0.770444,tcp,http,SH,106,0,13592.0,0.0,137.58300408595562,0,0,141134.20313481576,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,128,0,100.0,0.0,24,24,24,24,1,24,0,0,24,25,1,0,Fuzzers,1
0.845964,tcp,http,SH,107,0,13524.0,0.0,126.48292362322746,0,0,127891.96703405818,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,25,25,25,25,1,25,0,0,25,26,1,0,Fuzzers,1
0.940201,tcp,http,SH,108,0,13525.0,0.0,114.8690545957726,0,0,115081.77506724629,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,26,26,26,26,1,26,0,0,26,27,1,0,Fuzzers,1
0.889071,tcp,http,SH,107,0,13570.0,0.0,120.3503432234321,0,0,122104.98374145596,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,27,27,27,27,1,27,0,0,27,28,1,0,Fuzzers,1
0.850083,tcp,http,SH,109,0,13524.0,0.0,128.22277354093657,0,0,127272.27811872488,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,100.0,0.0,28,28,28,28,1,28,0,0,28,29,1,0,Fuzzers,1
0.992931,tcp,http,SH,106,0,13455.0,0.0,106.7546486110314,0,0,108406.3243065228,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,29,29,29,29,1,29,0,0,29,30,1,0,Fuzzers,1
1.041063,tcp,http,SH,97,0,12062.0,0.0,93.1739961942745,0,0,92689.875636729,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,84.0,0.0,30,30,30,30,1,30,0,0,30,31,1,0,Fuzzers,1
0.721115,tcp,http,SH,107,0,13533.0,0.0,148.38132614076812,0,0,150134.16722714133,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,31,31,31,31,1,31,0,0,31,32,1,0,Fuzzers,1
0.801004,tcp,http,SH,107,0,13482.0,0.0,133.58235414554733,0,0,134651.01297871172,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,32,32,32,32,1,32,0,0,32,33,1,0,Fuzzers,1
0.873003,tcp,http,SH,107,0,13177.0,0.0,122.5654436468145,0,0,120751.01689226727,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,123,0,84.0,0.0,33,33,33,33,1,33,0,0,33,34,1,0,Fuzzers,1
1.072845,tcp,http,SH,107,0,13536.0,0.0,99.73481723827766,0,0,100935.36344951972,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,34,34,34,34,1,34,0,0,34,35,1,0,Fuzzers,1
0.957158,tcp,http,SH,107,0,13525.0,0.0,111.7892761696606,0,0,113042.9876781054,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,35,35,35,35,1,35,0,0,35,36,1,0,Fuzzers,1
0.9442,tcp,http,SH,108,0,13463.0,0.0,114.38254607074772,0,0,114069.05316670195,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,100.0,0.0,36,36,36,36,1,36,0,0,36,37,1,0,Fuzzers,1
0.858074,tcp,http,SH,108,0,13439.0,0.0,125.8632705337768,0,0,125294.55501506865,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,100.0,0.0,37,37,37,37,1,37,0,0,37,38,1,0,Fuzzers,1
0.930022,tcp,http,SH,108,0,13508.0,0.0,116.12628518465156,0,0,116195.10076105729,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,38,38,38,38,1,38,0,0,38,39,1,0,Fuzzers,1
0.892827,tcp,http,SH,106,0,13504.0,0.0,118.7240081225142,0,0,120999.92495746656,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,39,39,39,39,1,39,0,0,39,40,1,0,Fuzzers,1
0.939133,tcp,http,SH,108,0,13459.0,0.0,114.99968588048765,0,0,114650.42757522098,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,100.0,0.0,40,40,40,40,1,40,0,0,40,41,1,0,Fuzzers,1
0.810058,tcp,http,SH,107,0,13501.0,0.0,132.08930718541143,0,0,133333.66252786838,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,41,41,41,41,1,41,0,0,41,42,1,0,Fuzzers,1
