ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,http_trans_depth,http_response_body_len,http_method,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761583369.796976,CZXUevUVfadEIBLP6,192.168.255.112,62784,192.168.255.221,80,tcp,http,0.003595,333.0,0.0,SH,T,T,0,ScADF,5,545,0,0,,6,1.0,,GET,,Analysis,1,1390.8205841446454,741029.207232267,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583369.80241,Cbe7F04hzGIaPvF1G3,192.168.255.112,62785,192.168.255.221,80,tcp,http,0.002914,330.0,0.0,SH,T,T,0,ScADF,5,542,0,0,,6,1.0,,GET,,Analysis,1,1715.8544955387783,905971.1736444749,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583369.807886,CiMiw5p1EkcuzSSXb,192.168.255.112,62786,192.168.255.221,80,tcp,http,0.002794,331.0,0.0,SH,T,T,0,ScADF,5,543,0,0,,6,1.0,,GET,,Analysis,1,1789.5490336435219,947745.1682176092,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583369.8125,CzOR9L1bkEK4jJEPId,192.168.255.112,62787,192.168.255.221,80,tcp,http,0.179249,17711.0,0.0,SH,T,T,0,ScADcF,81,20963,0,0,,6,69.0,0.0,GET,,Analysis,1,451.8853661666174,790453.5032273541,0.0,218,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583369.992588,CPYhIj354TkdIvTjp6,192.168.255.112,62789,192.168.255.221,80,tcp,http,0.017989,1723.0,0.0,SH,T,T,0,ScADcF,11,2175,0,0,,6,5.0,0.0,GET,,Analysis,1,611.4847962643837,766246.0392462059,0.0,156,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.011849,CiIgxnNMn0aoNBLqc,192.168.255.112,62790,192.168.255.221,80,tcp,http,0.002497,371.0,0.0,SH,T,T,0,ScADF,5,583,0,0,,6,1.0,,GET,,Analysis,1,2002.4028834601522,1188626.3516219463,0.0,74,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.015156,Cn9pg62bhOwvJcj09k,192.168.255.112,62791,192.168.255.221,80,tcp,http,0.00223,359.0,0.0,SH,T,T,0,ScADF,5,571,0,0,,6,1.0,,GET,,Analysis,1,2242.152466367713,1287892.3766816142,0.0,71,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.018408,CWBzwu3EkobXXRM3Oc,192.168.255.112,62792,192.168.255.221,80,tcp,http,0.00334,335.0,0.0,SH,T,T,0,ScADF,5,547,0,0,,6,1.0,,GET,,Analysis,1,1497.005988023952,802395.2095808383,0.0,67,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.022678,CHiNdu2u6kihCTb4Ri,192.168.255.112,62793,192.168.255.221,80,tcp,http,0.002061,352.0,0.0,SH,T,T,0,ScADF,5,564,0,0,,6,1.0,,GET,,Analysis,1,2426.00679281902,1366327.0257156722,0.0,70,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.025353,CGs7L13qDUaMX7Usg,192.168.255.112,62795,192.168.255.221,80,tcp,http,0.002994,388.0,0.0,SH,T,T,0,ScADF,5,600,0,0,,6,1.0,,GET,,Analysis,1,1670.00668002672,1036740.1469605878,0.0,77,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.03092,CVg4sz7kcEJ1z533f,192.168.255.112,62796,192.168.255.221,80,tcp,http,0.00264,348.0,0.0,SH,T,T,0,ScADF,5,560,0,0,,6,1.0,,GET,,Analysis,1,1893.939393939394,1054545.4545454546,0.0,69,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.03459,CsKSQjHt8zxC8WPEd,192.168.255.112,62797,192.168.255.221,80,tcp,http,0.003279,339.0,0.0,SH,T,T,0,ScADF,5,551,0,0,,6,1.0,,GET,,Analysis,1,1524.8551387618177,827081.42726441,0.0,67,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.038827,Cazerf1QMvwxS7PlLk,192.168.255.112,62798,192.168.255.221,80,tcp,http,0.002868,353.0,0.0,SH,T,T,0,ScADF,5,565,0,0,,6,1.0,,GET,,Analysis,1,1743.3751743375176,984658.2984658299,0.0,70,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.042834,CgLMRbHOiKvkcm7V4,192.168.255.112,62799,192.168.255.221,80,tcp,http,0.003024,333.0,0.0,SH,T,T,0,ScADF,5,545,0,0,,6,1.0,,GET,,Analysis,1,1653.4391534391534,880952.380952381,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.0469,CB16uJ1FIRob8nuf72,192.168.255.112,62800,192.168.255.221,80,tcp,http,0.002484,330.0,0.0,SH,T,T,0,ScADF,5,542,0,0,,6,1.0,,GET,,Analysis,1,2012.8824476650564,1062801.9323671497,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.050924,CoXzO82vpGwDeXiRc5,192.168.255.112,62801,192.168.255.221,80,tcp,http,0.002925,331.0,0.0,SH,T,T,0,ScADF,5,543,0,0,,6,1.0,,GET,,Analysis,1,1709.4017094017092,905299.1452991453,0.0,66,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.054755,CSQmll26tufQAc5nke,192.168.255.112,62802,192.168.255.221,80,tcp,http,0.158044,18664.0,0.0,SH,T,T,0,ScADcF,90,22276,0,0,,6,80.0,0.0,GET,,Analysis,1,569.461668902331,944749.5634127206,0.0,207,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.214008,C2UNOb40qvznBAX295,192.168.255.112,62803,192.168.255.221,80,tcp,http,0.001868,234.0,0.0,SH,T,T,0,ScADF,5,446,0,0,,6,1.0,0.0,GET,,Analysis,1,2676.659528907923,1002141.3276231263,0.0,46,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.216607,CNWxGw3TssbcKRS2Gh,192.168.255.112,62804,192.168.255.221,80,tcp,http,0.177703,22208.0,0.0,SH,T,T,0,ScADccF,105,26420,0,0,,6,80.0,0.0,GET,,Analysis,1,590.8735361811562,999780.5326865612,0.0,211,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.395469,CGIPLf31e2PQ5k5fmd,192.168.255.112,62805,192.168.255.221,80,tcp,http,0.219389,22001.0,0.0,SH,T,T,0,ScADccF,105,26213,0,0,,6,80.0,0.0,GET,,Analysis,1,478.6019353750644,802264.4708713746,0.0,209,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.61574,C6UV3U11gTy3hG18Ic,192.168.255.112,62806,192.168.255.221,80,tcp,http,0.191539,25115.0,0.0,SH,T,T,0,ScADccF,106,29367,0,0,,6,80.0,0.0,GET,,Analysis,1,553.4120988414892,1048976.9707474718,0.0,236,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583370.808659,CIODtn45wd7fL0cG5c,192.168.255.112,62807,192.168.255.221,80,tcp,http,0.200591,24341.0,0.0,SH,T,T,0,ScADccF,106,28593,0,0,,6,80.0,0.0,GET,,Analysis,1,528.4384643378816,970771.3705998774,0.0,229,0,0,0,98,1,98,98,98,1,98,100,0,98
1761583371.009959,CKt62G1nXLTQ17xKma,192.168.255.112,62809,192.168.255.221,80,tcp,http,0.179651,26416.0,0.0,SH,T,T,0,ScADccF,105,30628,0,0,,6,80.0,0.0,GET,,Analysis,1,584.4665490311771,1176325.2083205772,0.0,251,0,0,0,99,1,99,99,99,1,99,100,0,99
1761583371.19066,CMmJQL2oCQa7PvXWX8,192.168.255.112,62810,192.168.255.221,80,tcp,http,0.24327,27524.0,0.0,SH,T,T,0,ScADccF,107,31816,0,0,,6,80.0,0.0,GET,,Analysis,1,439.84050643318125,905134.2130143462,0.0,257,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583371.435208,CmEHZH1XhhzyCw2Fh6,192.168.255.112,62812,192.168.255.221,80,tcp,http,0.18919,22644.0,0.0,SH,T,T,0,ScADccF,105,26856,0,0,,6,80.0,0.0,GET,,Analysis,1,554.9976214387652,957513.6106559543,0.0,215,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583371.625118,C22fk41ySPwR0cS8Z2,192.168.255.112,62813,192.168.255.221,80,tcp,http,0.178526,24861.0,0.0,SH,T,T,0,ScADccF,105,29073,0,0,,6,80.0,0.0,GET,,Analysis,1,588.1496252646674,1114056.2159013255,0.0,236,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583371.805842,CJnkA6rz49ag3S3vl,192.168.255.112,62814,192.168.255.221,80,tcp,http,0.183948,20671.0,0.0,SH,T,T,0,ScADccF,105,24883,0,0,,6,80.0,0.0,GET,,Analysis,1,570.8134907691305,898993.1937286624,0.0,196,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583371.990509,CUpxsKnIVk603EXx5,192.168.255.112,62815,192.168.255.221,80,tcp,http,0.170225,20402.0,0.0,SH,T,T,0,ScADccF,105,24614,0,0,,6,80.0,0.0,GET,,Analysis,1,616.8306652959319,958825.0844470555,0.0,194,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583372.161501,CQcIj92db3jGjM21p9,192.168.255.112,62817,192.168.255.221,80,tcp,http,0.183712,24240.0,0.0,SH,T,T,0,ScADccF,105,28452,0,0,,6,80.0,0.0,GET,,Analysis,1,571.5467688556001,1055565.2325378854,0.0,230,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583372.346114,Cm3B5Y3EXAnPdlyvQ7,192.168.255.112,62818,192.168.255.221,80,tcp,http,0.181195,30012.0,0.0,SH,T,T,0,ScADccF,105,34224,0,0,,6,80.0,0.0,GET,,Analysis,1,579.4861889124976,1325069.6763155716,0.0,285,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583372.528337,CxewhzmPbIm4TI54h,192.168.255.112,62819,192.168.255.221,80,tcp,http,0.178105,27191.0,0.0,SH,T,T,0,ScADccF,109,31563,0,0,,6,80.0,0.0,GET,,Analysis,1,611.9985401869683,1221346.9582549618,0.0,249,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583372.707317,C3I3a82FXM7xBkPtTf,192.168.255.112,62820,192.168.255.221,80,tcp,http,0.175364,29829.0,0.0,SH,T,T,0,ScADccF,105,34041,0,0,,6,80.0,0.0,GET,,Analysis,1,598.7545904518602,1360781.004082936,0.0,284,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583372.883507,CLc3C84aBA2AYt8Sa9,192.168.255.112,62821,192.168.255.221,80,tcp,http,0.177434,28153.0,0.0,SH,T,T,0,ScADccF,105,32365,0,0,,6,80.0,0.0,GET,,Analysis,1,591.7693339495248,1269339.5854233124,0.0,268,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583373.061742,CYGU0q4MukOqdQmUx7,192.168.255.112,62822,192.168.255.221,80,tcp,http,0.171525,27032.0,0.0,SH,T,T,0,ScADccF,105,31244,0,0,,6,80.0,0.0,GET,,Analysis,1,612.1556624398776,1260784.1422533158,0.0,257,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583373.23454,C9UG9N1XzbCMVxBrwf,192.168.255.112,62823,192.168.255.221,80,tcp,http,0.192388,27600.0,0.0,SH,T,T,0,ScADccF,105,31812,0,0,,6,80.0,0.0,GET,,Analysis,1,545.772085577063,1147680.728527767,0.0,262,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583373.428633,C1s8WZ1FLV44uLmlf3,192.168.255.112,62824,192.168.255.221,80,tcp,http,0.268623,27373.0,0.0,SH,T,T,0,ScADccF,105,31585,0,0,,6,80.0,0.0,GET,,Analysis,1,390.882389073162,815209.4198933077,0.0,260,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583373.700244,CRVWo9MQ1kdYIbDeg,192.168.255.112,62826,192.168.255.221,80,tcp,http,0.221227,27265.0,0.0,SH,T,T,0,ScADccF,105,31477,0,0,,6,80.0,0.0,GET,,Analysis,1,474.62561079795864,985955.6021642927,0.0,259,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583373.922793,Cni5dm2D6vQEKa1aH7,192.168.255.112,62827,192.168.255.221,80,tcp,http,0.216014,30424.0,0.0,SH,T,T,0,ScADccF,105,34636,0,0,,6,80.0,0.0,GET,,Analysis,1,486.0796059514661,1126741.7852546594,0.0,289,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583374.139662,C9koBj2H1BbOb1CqW5,192.168.255.112,62829,192.168.255.221,80,tcp,http,0.180988,26584.0,0.0,SH,T,T,0,ScADccF,105,30796,0,0,,6,80.0,0.0,GET,,Analysis,1,580.1489601520542,1175061.3300329302,0.0,253,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583374.321409,CgQSh24DHzCSdSgavl,192.168.255.112,62830,192.168.255.221,80,tcp,http,0.202354,26613.0,0.0,SH,T,T,0,ScADccF,105,30825,0,0,,6,80.0,0.0,GET,,Analysis,1,518.8926337013353,1052136.3551004676,0.0,253,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583374.524688,CG4S6e3sWRzOTveCh7,192.168.255.112,62831,192.168.255.221,80,tcp,http,0.196794,27377.0,0.0,SH,T,T,0,ScADccF,105,31589,0,0,,6,80.0,0.0,GET,,Analysis,1,533.5528522211043,1112920.1093529274,0.0,260,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583374.722451,Cz0prq3NWjf09Qp5q6,192.168.255.112,62832,192.168.255.221,80,tcp,http,0.249623,25779.0,0.0,SH,T,T,0,ScADccF,105,29991,0,0,,6,80.0,0.0,GET,,Analysis,1,420.6343165493564,826173.870196256,0.0,245,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583374.973256,CWldx837rOZuuyYhQ6,192.168.255.112,62834,192.168.255.221,80,tcp,http,0.203301,26306.0,0.0,SH,T,T,0,ScADccF,105,30518,0,0,,6,80.0,0.0,GET,,Analysis,1,516.4755707055056,1035154.7705126881,0.0,250,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583375.177497,Cee06349chXNvzZQ1l,192.168.255.112,62836,192.168.255.221,80,tcp,http,0.184194,26566.0,0.0,SH,T,T,0,ScADccF,111,31018,0,0,,6,80.0,0.0,GET,,Analysis,1,602.6254926870582,1153826.9433314875,0.0,239,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583375.362478,C4kXlQ2prn5bBOjcYi,192.168.255.112,62837,192.168.255.221,80,tcp,http,0.177773,27782.0,0.0,SH,T,T,0,ScADccF,105,31994,0,0,,6,80.0,0.0,GET,,Analysis,1,590.6408734734747,1250223.5997592437,0.0,264,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583375.541317,CIspqc1rPCNapDWq97,192.168.255.112,62838,192.168.255.221,80,tcp,http,0.17632,27643.0,0.0,SH,T,T,0,ScADccF,105,31855,0,0,,6,80.0,0.0,GET,,Analysis,1,595.5081669691469,1254219.6007259528,0.0,263,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583375.720053,CyQZ842ZHKkoHeGNpl,192.168.255.112,62839,192.168.255.221,80,tcp,http,0.24428,28018.0,0.0,SH,T,T,0,ScADccF,105,32230,0,0,,6,80.0,0.0,GET,,Analysis,1,429.8346160144097,917570.0016374652,0.0,266,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583375.965751,C8lWbn2k2hqQLyja84,192.168.255.112,62840,192.168.255.221,80,tcp,http,0.199174,27331.0,0.0,SH,T,T,0,ScADccF,105,31543,0,0,,6,80.0,0.0,GET,,Analysis,1,527.1772420094993,1097773.8058180285,0.0,260,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583376.165843,CBLJt026wZcWnsgBM9,192.168.255.112,62841,192.168.255.221,80,tcp,http,0.177204,26850.0,0.0,SH,T,T,0,ScADccF,105,31062,0,0,,6,80.0,0.0,GET,,Analysis,1,592.537414505316,1212162.253673732,0.0,255,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583376.344165,CL1fxk4oK4XpijDbN4,192.168.255.112,62842,192.168.255.221,80,tcp,http,0.210598,27449.0,0.0,SH,T,T,0,ScADccF,105,31661,0,0,,6,80.0,0.0,GET,,Analysis,1,498.5802334305169,1042706.9582807054,0.0,261,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583376.555748,CWzRHK1yeiJsmrGqh7,192.168.255.112,62843,192.168.255.221,80,tcp,http,0.177093,27200.0,0.0,SH,T,T,0,ScADccF,105,31412,0,0,,6,80.0,0.0,GET,,Analysis,1,592.9088106249259,1228732.9256379416,0.0,259,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583376.73352,C2qmLk1APFNBlDMSl8,192.168.255.112,62844,192.168.255.221,80,tcp,http,0.190696,29133.0,0.0,SH,T,T,0,ScADccF,105,33345,0,0,,6,80.0,0.0,GET,,Analysis,1,550.6145907622604,1222175.6093468138,0.0,277,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583376.92554,C8q4hj4BgegPqwIR4,192.168.255.112,62845,192.168.255.221,80,tcp,http,0.192856,26900.0,0.0,SH,T,T,0,ScADccF,105,31112,0,0,,6,80.0,0.0,GET,,Analysis,1,544.4476708010121,1115858.4643464554,0.0,256,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583377.119246,C5dUuU3tCC07FsFGTe,192.168.255.112,62846,192.168.255.221,80,tcp,http,0.173348,21629.0,0.0,SH,T,T,0,ScADccF,105,25841,0,0,,6,80.0,0.0,GET,,Analysis,1,605.7179777095785,998177.0773242264,0.0,205,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583377.293464,C3nEB23JOyUSGboVJe,192.168.255.112,62847,192.168.255.221,80,tcp,http,0.181895,21369.0,0.0,SF,T,T,0,ScADccfF,106,25621,1,40,,6,80.0,0.0,GET,,Analysis,1,588.2514637565629,939838.9180571209,0.0,201,0,0,0,100,1,100,100,100,1,100,1,0,100
1761583377.476481,CM0W5xi71DV7L37d,192.168.255.112,62848,192.168.255.221,80,tcp,http,0.055732,6583.0,0.0,SH,T,T,0,ScADcF,35,7995,0,0,,6,10.0,0.0,GET,,Analysis,1,628.0054546759492,944950.8361444054,0.0,188,0,0,0,100,1,100,100,100,1,100,100,0,100
1761583377.534317,CictwdsIhotl56wYl,192.168.255.112,62849,192.168.255.221,80,tcp,,0.00206,241.0,0.0,SH,T,T,0,ScADF,5,453,0,0,,6,,,,,Analysis,1,2427.1844660194174,935922.3300970873,0.0,48,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583377.537249,CnS6WJQ5RhdWgalhd,192.168.255.112,62850,192.168.255.221,80,tcp,http,0.161306,23499.0,0.0,SH,T,T,0,ScADccF,105,27711,0,0,,6,80.0,0.0,GET,,Analysis,1,650.9367289499461,1165437.1195119834,0.0,223,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583377.69991,CNG3C746aGBlhhu45c,192.168.255.112,62851,192.168.255.221,80,tcp,http,0.1432,19262.0,0.0,SH,T,T,0,ScADcF,88,22794,0,0,,6,80.0,0.0,GET,,Analysis,1,614.5251396648044,1076089.3854748604,0.0,218,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583377.84391,CTIqTq4zWxTRr62lO7,192.168.255.112,62852,192.168.255.221,80,tcp,http,0.001873,249.0,0.0,SH,T,T,0,ScADF,5,461,0,0,,6,1.0,0.0,GET,,Analysis,1,2669.5141484249866,1063534.4367325145,0.0,49,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583377.847071,CrA54b1k0C0P7uH1Mb,192.168.255.112,62853,192.168.255.221,80,tcp,http,0.042174,3605.0,15542.0,SH,T,T,0,ScADcdF,31,4857,1,10260,,6,5.0,0.0,GET,,Analysis,1,758.7613221416037,683833.6415801204,2948167.1171812015,116,15542,0,0,100,1,100,100,100,1,100,100,0,99
1761583377.890252,CHMs1v2WlUJdR4Pfa7,192.168.255.112,62854,192.168.255.221,80,tcp,http,0.209019,23090.0,0.0,SH,T,T,0,ScADccF,106,27342,0,0,,6,80.0,0.0,GET,,Analysis,1,507.13093068094287,883747.4105224883,0.0,217,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583378.099934,CvSrnF4cpzA9j6bHNj,192.168.255.112,62855,192.168.255.221,80,tcp,http,0.179824,23225.0,0.0,SH,T,T,0,ScADccF,105,27437,0,0,,6,80.0,0.0,GET,,Analysis,1,583.9042619450129,1033232.4939941275,0.0,221,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583378.280428,CO6IoQ1cTrCjzO80j,192.168.255.112,62856,192.168.255.221,80,tcp,http,0.166395,23173.0,0.0,SH,T,T,0,ScADccF,105,27385,0,0,,6,80.0,0.0,GET,,Analysis,1,631.0285765798252,1114120.0156254696,0.0,220,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583378.447459,Cdjj8iakuyN0ljPC3,192.168.255.112,62857,192.168.255.221,80,tcp,http,0.191093,30452.0,0.0,SH,T,T,0,ScADccF,105,34664,0,0,,6,80.0,0.0,GET,,Analysis,1,549.4706765815597,1274855.6985342214,0.0,290,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583378.639249,CrB4uu4tQicbKAGHY,192.168.255.112,62858,192.168.255.221,80,tcp,http,0.167546,23555.0,0.0,SH,T,T,0,ScADccF,105,27767,0,0,,6,80.0,0.0,GET,,Analysis,1,626.6935647523665,1124706.0508755804,0.0,224,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583378.808305,CMuUnh1BXsrj83H7Ta,192.168.255.112,62861,192.168.255.221,80,tcp,http,0.205385,22329.0,0.0,SH,T,T,0,ScADccF,105,26541,0,0,,6,80.0,0.0,GET,,Analysis,1,511.2349976872702,869742.1914940233,0.0,212,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.01626,C8a2k93C6EaQvWJB7c,192.168.255.112,62862,192.168.255.221,80,tcp,http,0.175712,35577.0,0.0,SH,T,T,0,ScADccF,105,39789,0,0,,6,80.0,0.0,POST,,Analysis,1,597.5687488617738,1619786.9240575486,0.0,338,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.192833,CuBqdG4kYMuH7v0by3,192.168.255.112,62863,192.168.255.221,80,tcp,http,0.115624,17224.0,0.0,SH,T,T,0,ScADcF,74,20196,0,0,,6,69.0,0.0,GET,,Analysis,1,640.0055351830069,1191724.9014045526,0.0,232,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.30906,CHwGaP2UDaurB1bzS8,192.168.255.112,62864,192.168.255.221,80,tcp,http,0.177795,25483.0,0.0,SH,T,T,0,ScADccF,108,29815,0,0,,6,80.0,0.0,GET,,Analysis,1,607.4411541381928,1146623.9208076717,0.0,235,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.487726,CiyLOA1QJ9cpuMAFOl,192.168.255.112,62865,192.168.255.221,80,tcp,http,0.178554,24150.0,0.0,SH,T,T,0,ScADccF,105,28362,0,0,,6,80.0,0.0,GET,,Analysis,1,588.0573944016936,1082025.6056991164,0.0,230,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.667071,C6hOXC4DywqzShRJnl,192.168.255.112,62866,192.168.255.221,80,tcp,http,0.17104,22997.0,0.0,SH,T,T,0,ScADccF,105,27209,0,0,,6,80.0,0.0,GET,,Analysis,1,613.8914873713751,1075631.4312441535,0.0,219,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583379.839044,CinuTD1ZMP34XGVds8,192.168.255.112,62867,192.168.255.221,80,tcp,http,0.175708,17449.0,0.0,SH,T,T,0,ScADcF,82,20741,0,0,,6,69.0,0.0,GET,,Analysis,1,466.6833610308011,794454.435768434,0.0,212,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583380.015569,CL3v1r4Dlr1kfTMb33,192.168.255.112,62868,192.168.255.221,80,tcp,http,0.002118,224.0,0.0,SH,T,T,0,ScADF,5,436,0,0,,6,1.0,,GET,,Analysis,1,2360.717658168083,846081.208687441,0.0,44,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583380.018454,CCnVxj18c44pMIcn6f,192.168.255.112,62869,192.168.255.221,80,tcp,http,0.023059,3000.0,0.0,SH,T,T,0,ScADcF,17,3692,0,0,,6,5.0,0.0,GET,,Analysis,1,737.2392558220217,1040808.3611605014,0.0,176,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583380.042414,CsvUim2uH14w1yB2Rg,192.168.255.112,62870,192.168.255.221,80,tcp,http,0.007327,736.0,0.0,SH,T,T,0,ScADF,7,1028,0,0,,6,2.0,0.0,GET,,Analysis,1,955.3705472908421,803603.111778354,0.0,105,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583380.050611,CZsdCz338uvb6z4yAe,192.168.255.112,62871,192.168.255.221,80,tcp,http,0.079912,9708.0,0.0,SH,T,T,0,ScADcF,59,12080,0,0,,6,10.0,0.0,GET,,Analysis,1,738.3121433576935,971869.0559615578,0.0,164,0,0,0,100,1,100,100,100,1,100,100,0,99
1761583380.131422,CsvhEb4coe4O3T1Z85,192.168.255.112,62872,192.168.255.221,80,tcp,http,0.057665,2227.0,0.0,S0,T,T,0,ScADc,12,2719,0,0,,6,5.0,0.0,GET,,Analysis,1,208.09849995664615,308956.9062689673,0.0,185,0,0,0,100,1,100,100,100,1,100,4,0,99
1761583385.148383,CzQ2af9Xpq0IM2tDl,192.168.255.112,62872,192.168.255.221,80,tcp,,95.965148,0.0,0.0,RSTR,T,T,0,^cAFr,2,80,1,40,,6,,,,,Analysis,1,0.03126134917230576,0.0,0.0,0,0,0,0,100,2,100,100,100,2,100,1,0,98
1761583460.809339,CwMrZy2d5pGjwwGJOe,192.168.255.105,57464,239.255.255.250,1900,udp,,2.969466,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,Analysis,1,1.3470435425089897,1831.9792178122261,0.0,170,0,0,0,1,1,1,1,1,1,1,5,0,97
1761583506.194817,CNmQPCRLIoxrF1hw8,192.168.255.138,6771,239.192.152.143,6771,udp,,6.015917,408.0,0.0,S0,T,T,0,D,3,492,0,0,,17,,,,,Analysis,1,0.4986770927856884,542.5606769508289,0.0,136,0,0,0,1,1,1,1,1,1,1,6,0,96
1761583559.565625,CzCQaG2o8BhvsN1fj,192.168.255.112,63965,192.168.255.221,80,tcp,http,0.115658,12273.0,0.0,SH,T,T,0,ScADcF,65,14885,0,0,,6,55.0,0.0,GET,,Analysis,1,562.0017638209204,848916.6335229729,0.0,188,0,0,0,98,1,98,98,98,1,98,100,0,96
1761583559.68227,Cv5Kkm2F6NK5KcHs0i,192.168.255.112,63966,192.168.255.221,80,tcp,http,0.172566,21374.0,0.0,SH,T,T,0,ScADccF,106,25626,0,0,,6,80.0,0.0,GET,,Analysis,1,614.2577332730665,990878.8521493226,0.0,201,0,0,0,98,1,98,98,98,1,98,100,0,96
1761583559.855548,CLN6pi4X7TMK3lvpGc,192.168.255.112,63968,192.168.255.221,80,tcp,http,0.17476,21378.0,0.0,SH,T,T,0,ScADccF,105,25590,0,0,,6,80.0,0.0,GET,,Analysis,1,600.8239871824217,978622.1103227283,0.0,203,0,0,0,98,1,98,98,98,1,98,100,0,96
1761583560.031219,C7QmVVRUlSdcPdQZe,192.168.255.112,63970,192.168.255.221,80,tcp,http,0.175749,21292.0,0.0,SH,T,T,0,ScADccF,105,25504,0,0,,6,80.0,0.0,GET,,Analysis,1,597.4429441988291,969200.3937433499,0.0,202,0,0,0,98,1,98,98,98,1,98,100,0,96
