dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.17768,tcp,http,SH,105,0,20894.0,0.0,590.9500225123818,0,0,940747.4110760918,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,198,0,80.0,0.0,35,35,35,35,1,35,0,0,35,35,1,0,Analysis,1
0.188367,tcp,http,SH,105,0,21517.0,0.0,557.4224784596028,0,0,913833.1024011635,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,204,0,80.0,0.0,36,36,36,36,1,36,0,0,36,36,1,0,Analysis,1
0.165855,tcp,http,SH,100,0,21913.0,0.0,602.9362997799283,0,0,1056971.4509662054,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,219,0,80.0,0.0,37,37,37,37,1,37,0,0,37,37,1,0,Analysis,1
0.002302,tcp,http,SH,5,0,355.0,0.0,2172.0243266724588,0,0,1233709.8175499567,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,1.0,,38,38,38,38,1,38,0,0,38,38,1,0,Analysis,1
0.001953,tcp,http,SH,5,0,329.0,0.0,2560.163850486431,0,0,1347670.250896057,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,0,1.0,,39,39,39,39,1,39,0,0,39,39,1,0,Analysis,1
0.002572,tcp,http,SH,5,0,331.0,0.0,1944.0124416796264,0,0,1029548.9891135304,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,40,40,40,40,1,40,0,0,40,40,1,0,Analysis,1
0.002343,tcp,http,SH,5,0,384.0,0.0,2134.0162185232607,0,0,1311139.5646606914,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,1.0,,41,41,41,41,1,41,0,0,41,41,1,0,Analysis,1
0.002441,tcp,http,SH,5,0,344.0,0.0,2048.340843916428,0,0,1127406.8004916017,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,1.0,,42,42,42,42,1,42,0,0,42,42,1,0,Analysis,1
0.002301,tcp,http,SH,5,0,335.0,0.0,2172.9682746631897,0,0,1164710.9952194698,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,1.0,,43,43,43,43,1,43,0,0,43,43,1,0,Analysis,1
0.002852,tcp,http,SH,5,0,349.0,0.0,1753.155680224404,0,0,978962.1318373072,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,69,0,1.0,,44,44,44,44,1,44,0,0,44,44,1,0,Analysis,1
0.00262,tcp,http,SH,5,0,329.0,0.0,1908.3969465648856,0,0,1004580.1526717558,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,0,1.0,,45,45,45,45,1,45,0,0,45,45,1,0,Analysis,1
0.002554,tcp,http,SH,5,0,326.0,0.0,1957.7133907595928,0,0,1021143.3046202036,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,0,1.0,,46,46,46,46,1,46,0,0,46,46,1,0,Analysis,1
0.002177,tcp,http,SH,5,0,327.0,0.0,2296.738631143776,0,0,1201653.6518144235,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,0,1.0,,47,47,47,47,1,47,0,0,47,47,1,0,Analysis,1
0.108005,tcp,http,SH,66,0,19343.0,0.0,611.0828202398037,0,0,1432748.4838664876,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,293,0,55.0,0.0,48,48,48,48,1,48,0,0,48,48,1,0,Analysis,1
0.002179,tcp,http,SH,5,0,359.0,0.0,2294.630564479119,0,0,1318035.796236806,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,1.0,,49,49,49,49,1,49,0,0,49,49,1,0,Analysis,1
0.001726,tcp,http,SH,5,0,335.0,0.0,2896.871378910776,0,0,1552723.059096176,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,1.0,,50,50,50,50,1,50,0,0,50,50,1,0,Analysis,1
0.002067,tcp,http,SH,5,0,352.0,0.0,2418.964683115627,0,0,1362360.909530721,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,51,51,51,51,1,51,0,0,51,51,1,0,Analysis,1
0.002127,tcp,http,SH,5,0,388.0,0.0,2350.7287259050304,0,0,1459332.393041843,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,77,0,1.0,,52,52,52,52,1,52,0,0,52,52,1,0,Analysis,1
0.00209,tcp,http,SH,5,0,354.0,0.0,2392.344497607656,0,0,1355023.923444976,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,53,53,53,53,1,53,0,0,53,53,1,0,Analysis,1
0.002014,tcp,http,SH,5,0,353.0,0.0,2482.6216484607744,0,0,1402184.7070506453,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,54,54,54,54,1,54,0,0,54,54,1,0,Analysis,1
0.002291,tcp,http,SH,5,0,333.0,0.0,2182.4530772588387,0,0,1162810.9995635094,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,55,55,55,55,1,55,0,0,55,55,1,0,Analysis,1
0.001894,tcp,http,SH,5,0,330.0,0.0,2639.9155227032734,0,0,1393875.3959873284,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,56,56,56,56,1,56,0,0,56,56,1,0,Analysis,1
0.003626,tcp,http,SH,6,0,549.0,0.0,1654.7159404302265,0,0,1211252.0683949257,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,91,0,2.0,,57,57,57,57,1,57,0,0,57,57,1,0,Analysis,1
0.002231,tcp,http,SH,5,0,346.0,0.0,2241.147467503362,0,0,1240699.2380098612,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,69,0,1.0,,58,58,58,58,1,58,0,0,58,58,1,0,Analysis,1
0.002245,tcp,http,SH,5,0,381.0,0.0,2227.1714922049,0,0,1357683.7416481068,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,1.0,,59,59,59,59,1,59,0,0,59,59,1,0,Analysis,1
0.002204,tcp,http,SH,5,0,369.0,0.0,2268.602540834846,0,0,1339382.940108893,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,0,1.0,,60,60,60,60,1,60,0,0,60,60,1,0,Analysis,1
0.002221,tcp,http,SH,5,0,345.0,0.0,2251.23818099955,0,0,1242683.4759117516,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,69,0,1.0,,61,61,61,61,1,61,0,0,61,61,1,0,Analysis,1
0.002244,tcp,http,SH,5,0,362.0,0.0,2228.1639928698755,0,0,1290552.5846702317,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,1.0,,62,62,62,62,1,62,0,0,62,62,1,0,Analysis,1
0.001872,tcp,http,SH,5,0,398.0,0.0,2670.940170940171,0,0,1700854.700854701,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,79,0,1.0,,63,63,63,63,1,63,0,0,63,63,1,0,Analysis,1
0.001803,tcp,http,SH,5,0,364.0,0.0,2773.1558513588466,0,0,1615085.9678313923,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,1.0,,64,64,64,64,1,64,0,0,64,64,1,0,Analysis,1
0.001959,tcp,http,SH,5,0,363.0,0.0,2552.3226135783566,0,0,1482388.9739663096,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,1.0,,65,65,65,65,1,65,0,0,65,65,1,0,Analysis,1
0.002002,tcp,http,SH,5,0,343.0,0.0,2497.5024975024976,0,0,1370629.370629371,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,1.0,,66,66,66,66,1,66,0,0,66,66,1,0,Analysis,1
0.002058,tcp,http,SH,5,0,340.0,0.0,2429.5432458697765,0,0,1321671.5257531584,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,1.0,,67,67,67,67,1,67,0,0,67,67,1,0,Analysis,1
0.003671,tcp,http,SH,6,0,569.0,0.0,1634.4320348678834,0,0,1239989.1037864345,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,94,0,2.0,,68,68,68,68,1,68,0,0,68,68,1,0,Analysis,1
0.019194,tcp,http,SH,15,0,2664.0,0.0,781.4942169427947,0,0,1110346.9834323227,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,177,0,5.0,0.0,69,69,69,69,1,69,0,0,69,69,1,0,Analysis,1
0.001833,tcp,http,SH,5,0,371.0,0.0,2727.768685215494,0,0,1619203.491543917,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,74,0,1.0,,70,70,70,70,1,70,0,0,70,70,1,0,Analysis,1
0.002371,tcp,http,SH,5,0,359.0,0.0,2108.814846056516,0,0,1211303.247574863,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,1.0,,71,71,71,71,1,71,0,0,71,71,1,0,Analysis,1
0.002244,tcp,http,SH,5,0,335.0,0.0,2228.1639928698755,0,0,1194295.9001782532,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,1.0,,72,72,72,72,1,72,0,0,72,72,1,0,Analysis,1
0.002708,tcp,http,SH,5,0,352.0,0.0,1846.3810930576071,0,0,1039881.8316100443,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,73,73,73,73,1,73,0,0,73,73,1,0,Analysis,1
0.002665,tcp,http,SH,5,0,388.0,0.0,1876.1726078799247,0,0,1164727.9549718574,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,77,0,1.0,,74,74,74,74,1,74,0,0,74,74,1,0,Analysis,1
0.001647,tcp,http,SH,5,0,354.0,0.0,3035.822707953856,0,0,1719489.9817850636,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,75,75,75,75,1,75,0,0,75,75,1,0,Analysis,1
0.002244,tcp,http,SH,5,0,353.0,0.0,2228.1639928698755,0,0,1258467.0231729057,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,76,76,76,76,1,76,0,0,76,76,1,0,Analysis,1
0.00228,tcp,http,SH,5,0,333.0,0.0,2192.982456140351,0,0,1168421.052631579,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,77,77,77,77,1,77,0,0,77,77,1,0,Analysis,1
0.003162,tcp,http,SH,5,0,330.0,0.0,1581.2776723592665,0,0,834914.6110056926,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,78,78,78,78,1,78,0,0,78,78,1,0,Analysis,1
