dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.077701,tcp,ftp,SH,13,1,99.0,0.0,180.1778612887865,0,0,10192.91901005135,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,5,18,21,5,1,21,1,5,8,21,1,0,Normal,0
0.028358,tcp,,SH,28,0,32156.0,0.0,987.3756964525002,0,0,9071443.684321884,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1148,0,,,1,19,22,1,1,22,0,5,8,22,1,0,Normal,0
0.014951,tcp,,SH,15,2,0.0,17557.0,1137.0476891177848,0,0,0.0,9394421.777807504,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,8778,,,1,20,23,1,1,23,0,5,8,23,1,0,Normal,0
0.022163,tcp,http,SH,13,0,1597.0,0.0,586.5631909037586,0,0,576456.2559220323,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,9,21,24,9,1,24,0,5,9,24,1,0,Normal,0
0.048347,tcp,ftp,SH,13,1,99.0,0.0,289.5732930688564,0,0,16381.57486503816,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,6,22,25,6,1,25,1,6,9,25,1,0,Normal,0
0.014665,tcp,,SH,74,0,94394.0,0.0,5046.027957722469,0,0,51493487.89635186,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1275,0,,,1,23,26,1,1,26,0,6,9,26,1,0,Normal,0
0.006452,tcp,,SF,36,6,0.0,73954.0,6509.609423434594,0,0,0.0,91697458.15251084,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,12325,,,1,4,27,1,1,27,0,6,9,27,1,0,Normal,0
0.033737,tcp,http,SH,13,0,1627.0,0.0,385.33360998310457,0,0,385807.866733853,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,10,24,28,10,1,28,0,6,10,28,1,0,Normal,0
0.026588,tcp,http,SH,13,0,1597.0,0.0,488.94238002106215,0,0,480517.52670377615,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,11,25,29,11,1,29,0,6,11,29,1,0,Normal,0
0.035804,tcp,http,SH,13,0,1627.0,0.0,363.08792313707966,0,0,363534.8005809407,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,12,26,30,12,1,30,0,6,12,30,1,0,Normal,0
0.065903,tcp,ftp,SH,13,0,99.0,0.0,197.25960881902188,0,0,12017.662321897333,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,7,27,31,7,1,31,1,7,12,31,1,0,Normal,0
0.009756,tcp,,SH,39,0,46678.0,0.0,3997.5399753997535,0,0,38276342.76342763,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1196,0,,,1,28,32,1,1,32,0,7,12,32,1,0,Normal,0
0.009854,tcp,,SH,20,3,0.0,32079.0,2334.077531966714,0,0,0.0,26043434.138420947,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,10693,,,1,29,33,1,1,33,0,7,12,33,1,0,Normal,0
0.028408,tcp,http,SH,13,0,1392.0,0.0,457.61757251478457,0,0,392002.25288651086,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,13,30,34,13,1,34,0,7,13,34,1,0,Normal,0
0.0,icmp,,OTH,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,,1,1,1,1,1,1,0,7,13,1,1,0,Normal,0
5.22064,udp,,S0,7,0,4592.0,0.0,1.3408317754145085,0,0,7036.68515737534,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,656,0,,,2,3,3,2,1,3,0,7,13,3,1,0,Normal,0
0.034912,tcp,ftp,SH,13,0,99.0,0.0,372.3648029330889,0,0,22685.609532538954,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,8,31,35,8,1,35,1,8,13,35,1,0,Normal,0
0.009494,tcp,,SH,38,0,45641.0,0.0,4002.527912365704,0,0,38458816.094375394,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1201,0,,,1,32,36,1,1,36,0,8,13,36,1,0,Normal,0
0.005321,tcp,,SH,20,3,0.0,31042.0,4322.495771471527,0,0,0.0,46670926.51757188,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,10347,,,1,33,37,1,1,37,0,8,13,37,1,0,Normal,0
0.022253,tcp,http,SH,13,0,1597.0,0.0,584.1908956095808,0,0,574124.8371006157,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,14,34,38,14,1,38,0,8,14,38,1,0,Normal,0
1.015329,udp,dns,S0,2,0,86.0,0.0,1.9698048612814172,0,0,677.6128722808076,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,,,1,4,1,1,1,1,0,8,14,1,1,0,Normal,0
0.024066,tcp,http,SH,13,0,1597.0,0.0,540.1811684534198,0,0,530873.4313969916,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,15,35,39,15,1,39,0,8,15,39,1,0,Normal,0
2.969981,udp,,S0,4,0,680.0,0.0,1.346809962757337,0,0,1831.661549349979,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,,,2,5,4,2,1,4,0,8,15,4,1,0,Normal,0
